...1,text,location,friends_count,followers_count,screen_name,retweet_count,favorite_count,description,label
14,"“Did you know Herschel paid for my abortion the first time? Or that he told me it wasn’t the ‘right time’ to have [her current child]?” the woman wrote in a text message sent to Herschel Walker’s wife, Julie Walker, who initiated the conversation. ",New York City,2336,1097327,YahooNews,3,4,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
15,"""He's only interested in one thing: the get out of jail free card,"" Michael Cohen said. ""And that's exactly what he saw in those documents."" ",New York City,2336,1097327,YahooNews,8,15,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
16,"A Mississippi woman who said she was fired for wearing a ""Scream"" mask to scare children at the daycare where she worked, later shared a tearful apology online. ",New York City,2336,1097327,YahooNews,2,6,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
17,"Aides to Trump did not pitch his proposal to the National Archives, knowing it would be rejected. ",New York City,2336,1097327,YahooNews,2,6,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
18,"U.S. District Judge Randolph Moss is scheduled to sentence Alan Byerly on Oct. 21 for his attack on AP photographer John Minchillo and police during the Jan. 6, 2021, riot in Washington. ",New York City,2336,1097327,YahooNews,6,7,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
19,"Stanford University is investigating after a woman reported having been raped in the basement of a campus building Friday, the school announced Saturday, marking the second report of a rape on the elite Northern California campus in as many months. ",New York City,2336,1097327,YahooNews,2,4,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
20,"Trump's speech also falsely claimed that Obama moved over 33 million pages of documents to a ""totally unsafe former furniture store."" ",New York City,2336,1097327,YahooNews,2,11,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
21,"According to The NYT, Trump often eschewed reading through detailed intelligence reports but was attracted to graphics and other data-driven visuals. ",New York City,2336,1097327,YahooNews,3,3,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
22,A group called Cooperative Last Will asked the court to declare that the Dutch state is “acting unlawfully by denying its citizens the right to die with dignity under their own control.” ,New York City,2336,1097327,YahooNews,3,0,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
23,"Putin, whose forces invaded neighboring Ukraine on Feb. 24, said the strikes were retaliation for what he called Kyiv's “terrorist” actions — a reference to Ukraine's attempts to repel Moscow's invasion force and cripple their supply lines. ",New York City,2336,1097327,YahooNews,0,2,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
24,"According to the American Kennel Club, the lifetime cost for small dogs, which have an average life expectancy of 15 years, is approximately $15,051, while large dogs, which have an average life expectancy of 10 years, have a lifetime cost of $14,480. ",New York City,2336,1097327,YahooNews,1,5,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
25,North Korea’s recent barrage of missile launches were the simulated use of its tactical battlefield nuclear weapons to “hit and wipe out” potential South Korean and U.S. targets. ,New York City,2336,1097327,YahooNews,2,2,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
26,"RT @Isikoff: In light of ruling by Obama-appointed judge rejecting @fairfightaction lawsuit ""on all counts,"" @Dahlialithwick of @Slate, a l…",New York City,2336,1097327,YahooNews,14,0,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
27,A boy ran onto the field and was tackled hard by a security guard in the second quarter of Tampa Bay’s game against Atlanta. ,New York City,2336,1097327,YahooNews,1,4,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
28,"Former Secretary of State Mike Pompeo says President Biden was ""reckless"" in warning last week about the possible use of nuclear weapons by President Vladimir Putin and Russia. ",New York City,2336,1097327,YahooNews,3,6,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
29,"Some Democrats in tough re-election campaigns have tried to inoculate themselves on crime ahead of the midterm elections, hoping to counter brutal Republican ads on the issue.  ",New York City,2336,1097327,YahooNews,0,3,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
30,"RT @michaeldweiss: NEW: I sat down earlier this week in Tallinn with @MarrMikk, the outgoing director of Välisluureamet, Estonia's foreign…",New York City,2336,1097327,YahooNews,579,0,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
31,RT @SkullduggeryPod: WATCH: @isikoff @Dahlialithwick exchange about #StaceyAbrams big defeat in court ,New York City,2336,1097327,YahooNews,4,0,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
32,"Since the new Cold War turned hot in February, Estonia’s Prime Minister Kaja Kallas has been an outspoken champion of Ukraine’s military victory. ",New York City,2336,1097327,YahooNews,0,7,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
33,Kremlin leader Vladimir Putin says that the explosion on a key bridge linking Crimea and the Russian mainland was a terrorist act planned by the Ukrainian special services. ,New York City,2336,1097327,YahooNews,5,10,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
34,"Russia launched multiple missile attacks into the Ukrainian city of Zaporizhzhia overnight, killing at least 17 people and wounding dozens in an apparent reprisal for a blast that damaged a Crimean bridge. ",New York City,2336,1097327,YahooNews,6,5,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
35,The Israel's Defense Ministry has reached a settlement to compensate the family of a Palestinian-American man who died earlier this year after he was detained by Israeli troops in the occupied West Bank. ,New York City,2336,1097327,YahooNews,2,5,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
36,"Fans are raving about the Disney+ series “Ms. Marvel”, the series is about a superhero-obsessed Pakistani American teenager and shines a spotlight on South Asian heritage. ",New York City,2336,1097327,YahooNews,0,3,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
37,"By pardoning Americans with federal convictions for marijuana possession, President Joe Biden said he aimed to partially redress decades of anti-drug laws that disproportionately harmed Black and Latino communities. ",New York City,2336,1097327,YahooNews,1,6,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
38,"North Korea fired two short-range ballistic missiles toward its eastern waters, the latest in its barrage of weapons tests in recent days, after the North warned against the U.S. redeployment of an aircraft carrier. ",New York City,2336,1097327,YahooNews,2,1,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
39,"NASCAR says it had a productive test of its new car and promised drivers that solutions to some of their safety concerns should be implemented by next season. ",New York City,2336,1097327,YahooNews,2,4,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
40,Residents were allowed to return to a coastal island that was decimated by Hurricane Ian with a warning from the governor that the disaster isn't over. ,New York City,2336,1097327,YahooNews,1,4,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
41,"An Ohio judge indefinitely blocked a state law that prohibited most abortions after six weeks of pregnancy, according to The Cincinnati Enquirer. Ohio Republican state Attorney General David Yost is expected to appeal the decision. ",New York City,2336,1097327,YahooNews,10,32,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
42,"An Oregon serial rapist is set to be released from prison in mid-December after serving nearly 36 years behind bars, almost all of his maximum sentence. ",New York City,2336,1097327,YahooNews,7,7,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
43,"After three years of planning, five expeditions and a two-week trek through dense jungle, scientists have reached the tallest tree ever found in the Amazon rainforest, a towering specimen the size of a 25-storey building. ",New York City,2336,1097327,YahooNews,9,17,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
44,"Russian defense minister Sergei Shoigu would be ""happy"" to lose his job following a string of disastrous Russian defeats in Ukraine, according to The Guardian. ",New York City,2336,1097327,YahooNews,7,25,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
45,"A Navy veteran and father of two was laid to rest after his vehicle fell into a creek as he drove on a bridge that was in disrepair and should have been blocked off, according to North Carolina troopers. ",New York City,2336,1097327,YahooNews,4,9,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
46,"Florida officials began planning to transport migrants to other states in July and told potential contractors their task would be to relocate them on a voluntary basis, according to state documents. ",New York City,2336,1097327,YahooNews,3,4,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
47,"A Mississippi woman who said she was fired for wearing a ""Scream"" mask to scare children at the daycare where she worked, later shared a tearful apology online. ",New York City,2336,1097327,YahooNews,6,14,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
48,"Sen. Lindsey Graham reportedly told the mother of Brian Sicknick, the officer who died following the Jan 6 riot, that he would end a meeting with her if she kept talking bad about  Trump. ",New York City,2336,1097327,YahooNews,19,26,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
49,"Lindsey Graham offered advice about how officers should have responded during the deadly Jan. 6 Capitol attack, saying they should have shot the rioters in the head, according to a new book obtained by Politico. ",New York City,2336,1097327,YahooNews,5,13,Top stories. Trusted sources. Your window to the news that matters most to you. Current live events pinned below. Download our app here: https://t.co/aOTqWBhwuB,truth
0,I was hit by a car three years ago. It was a life-altering experience | Opinion ,"Dallas, Texas",785,771406,dallasnews,0,0,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
1,Immigration will vex Biden no matter who controls Congress ,"Dallas, Texas",785,771406,dallasnews,0,4,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
2,Exxon eyes takeover of Plano-based oil and gas company ,"Dallas, Texas",785,771406,dallasnews,2,1,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
3,Dallas-Fort Worth skin care experts share their secrets for aging gracefully ,"Dallas, Texas",785,771406,dallasnews,0,0,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
4,Two whistleblowing Richardson cops say they were frozen out of the department ,"Dallas, Texas",785,771406,dallasnews,1,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
5,Dallas police chief elected president of Major Cities Chiefs Association ,"Dallas, Texas",785,771406,dallasnews,0,6,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
6,Dallas International Film Festival trumpets a diverse lineup this year ,"Dallas, Texas",785,771406,dallasnews,0,0,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
7,We recommend in the race for Texas House District 115 | Opinion ,"Dallas, Texas",785,771406,dallasnews,0,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
8,Texas Pete hot sauce isn’t from the Lone Star State. A Californian has a problem with that ,"Dallas, Texas",785,771406,dallasnews,2,5,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
9,Why do we pair a capable health care system with a nonsensical way of paying for it?  ,"Dallas, Texas",785,771406,dallasnews,2,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
10,"Are you a Dallas County resident with diabetes?  What has your experience accessing diabetes care been like?

We want to talk to you for a story on health care accessibility in North Texas. DM @maringwolf or email her at marin.wolf@dallasnews.com to share your experience.","Dallas, Texas",785,771406,dallasnews,6,3,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
11,Who are the Dallas attorneys for Oath Keeper founder Stewart Rhodes at his sedition trial? ,"Dallas, Texas",785,771406,dallasnews,1,0,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
12,Better Block Foundation brings a new look to Garland ,"Dallas, Texas",785,771406,dallasnews,3,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
13,Mayan speakers in Dallas face challenges while getting support from fellow Guatemalans ,"Dallas, Texas",785,771406,dallasnews,3,1,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
14,"📺 Our @MitchellParton joins @NBCDFW in moments to discuss our Boomtowns series, including @Princeton_Texas, @cityofmelissatx, Royse City and @CityofForneyGov. Watch live, and check out the series.

👀 Watch: 
🏙️ Boomtowns:  ","Dallas, Texas",785,771406,dallasnews,2,0,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
15,"8/ Still got questions? Our 2022 Voter Guide Can help. Build your ballot, get to know the candidates and see our recommendations at  ","Dallas, Texas",785,771406,dallasnews,2,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
16,"7/ Want to vote by mail? Oct. 28 is the deadline to request a mail-in ballot for the Nov. 8 general election. The application must be received, not just postmarked, by that date. Here’s more info.
","Dallas, Texas",785,771406,dallasnews,5,5,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
17,"6/ Not sure about your voter registration status? Check the @TXsecofstate’s website. If you moved to a different Texas county, you must register with your new county by Oct. 11. If you recently moved but stayed in the same county, update your address.  ","Dallas, Texas",785,771406,dallasnews,2,1,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
18,5/ Another way to register is through the @TxDPS while renewing your driver’s license.  ,"Dallas, Texas",785,771406,dallasnews,0,1,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
19,4/ You can also get paper registration applications at your local voter registrar or county election administrator's office. They’re also available at places like your local library.  ,"Dallas, Texas",785,771406,dallasnews,1,1,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
20,"3/ There are different ways to register to vote. First, you can download and print a form from your county voter registrar.

In Dallas County, that’s the Dallas County Elections Administrator’s Office. It provides a printable application on its website.  ","Dallas, Texas",785,771406,dallasnews,1,1,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
21,"2/ Here are the requirements to vote in Texas. Most notably, you must be a U.S. citizen and turn 18 years old by Election Day on Nov. 8.  ","Dallas, Texas",785,771406,dallasnews,0,1,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
22,"1/ 📣 Tuesday, Oct. 11 is the deadline to register to vote in Texas. Voters will choose the next governor, lieutenant governor, attorney general and more in November.

If you aren't already registered to vote, here's what to know. 👇
","Dallas, Texas",785,771406,dallasnews,5,4,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
23,"What to know about Biden’s marijuana pardons, including who’s eligible and who’s not ","Dallas, Texas",785,771406,dallasnews,1,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
24,"This is how Micah Parsons does: Playing hurt, and impacting Cowboys victories 
","Dallas, Texas",785,771406,dallasnews,1,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
25,Southlake Town Square attracts stores that once required a drive to Dallas ,"Dallas, Texas",785,771406,dallasnews,1,4,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
26,Security costs for Texas Gov. Abbott’s second term? Nearly $1.4M - and counting ,"Dallas, Texas",785,771406,dallasnews,6,4,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
27,We recommend in the race for Texas House District 114 | Opinion ,"Dallas, Texas",785,771406,dallasnews,0,0,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
28,What’s on your ballot for the 2022 midterm elections in Texas? ,"Dallas, Texas",785,771406,dallasnews,1,5,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
29,"Dallas Stars roster projection: Wyatt Johnston makes Opening Night squad after final cuts 
","Dallas, Texas",785,771406,dallasnews,1,0,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
30,Tuesday is the deadline to register to vote in Texas’ November 2022 midterm elections ,"Dallas, Texas",785,771406,dallasnews,16,16,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
31,Young leaders fuel a new labor movement reaching across Texas ,"Dallas, Texas",785,771406,dallasnews,11,26,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
32,The creative hospitality of post-COVID churches | Opinion ,"Dallas, Texas",785,771406,dallasnews,2,1,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
33,New Chick-fil-A to open in downtown Dallas ,"Dallas, Texas",785,771406,dallasnews,3,6,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
34,"Against all odds (and pedestrian stats), Dallas Cowboys QB Cooper Rush keeps winning 
","Dallas, Texas",785,771406,dallasnews,1,7,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
35,Lt. Gov. Dan Patrick touts record on power grid despite attacks from Democrat Mike Collier ,"Dallas, Texas",785,771406,dallasnews,0,1,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
36,"Misguided paranoia about pot eases in Texas, but only gradual law changes expected | @gromerjeffers ","Dallas, Texas",785,771406,dallasnews,3,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
37,@jamielandersx We completely understand,"Dallas, Texas",785,771406,dallasnews,0,8,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
38,"Can Dallas’ best-kept urban art secret, coming Oct. 15, be the spark Pleasant Grove needs? | Grigsby ","Dallas, Texas",785,771406,dallasnews,0,3,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
39,"🌤️ Some clouds are in the sky but rain chances are slim. Partly sunny sounds more optimistic than partly cloudy, so we have ""Partly Sunny"" by Joey Pecoraro for our playlist today.  ","Dallas, Texas",785,771406,dallasnews,1,4,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
40,"Herschel Walker sticks with abortion denial as Cruz, GOP leaders stand by him in Georgia ","Dallas, Texas",785,771406,dallasnews,3,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
41,"Underdogs? In win over Rams, Cowboys send message outside noise doesn’t matter 
","Dallas, Texas",785,771406,dallasnews,4,7,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
42,Saginaw’s ‘train-and-grain’ feel is changing with homes and mixed-use projects  ,"Dallas, Texas",785,771406,dallasnews,4,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
43,"Dallas-Fort Worth racks up medical debt, even as its hospitals thrive ","Dallas, Texas",785,771406,dallasnews,0,3,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
44,"Starbucks threatened union workers in Texas cities, says labor board ","Dallas, Texas",785,771406,dallasnews,6,7,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
45,"Uvalde school district suspends its entire police department, superintendent to retire ","Dallas, Texas",785,771406,dallasnews,2,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
46,Kaufman mixed-use project will be anchored by sports center ,"Dallas, Texas",785,771406,dallasnews,0,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
47,"To fill teacher jobs, community colleges offer new degrees ","Dallas, Texas",785,771406,dallasnews,2,1,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
48,"Man pleads guilty to flying drone with drugs, contraband into Fort Worth prison yard ","Dallas, Texas",785,771406,dallasnews,3,7,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
49,American Airlines pilots say Boeing must upgrade new 737 Max cockpits ,"Dallas, Texas",785,771406,dallasnews,2,5,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn,truth
0,"Report: 49ers’ Emmanuel Moseley has torn ACL, is out for season ","Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
1,‘MyPillow Guy’ Mike Lindell visit to Northern California restaurant prompts controversy ,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
2,"Pac-12 power ratings: UCLA, Oregon climb as choice matchups await in the season’s second half ","Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
3,Refinery workers in Iran join protests over woman’s death ,"Silicon Valley, CA",1890,277210,mercnews,2,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
4,"San Bernardino, Oakland, Los Angeles rank ‘most dangerous’ cities in state ","Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
5,Preview: How talking Rabbids have a big impact on ‘Mario + Rabbids Sparks of Hope’ ,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
6,Former White House aide cooperating in Ga. election probe ,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
7,"Amid scandal, Nury Martinez resigns as LA City Council president ","Silicon Valley, CA",1890,277210,mercnews,3,5,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
8,Suspect in Las Vegas fatal stabbings solicited work from strangers in California 2 days before ,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
9,2 very different Latinx queer stage shows converge in SF ,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
10,Analysts say Russia’s cruelty could backfire on Putin ,"Silicon Valley, CA",1890,277210,mercnews,1,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
11,"Days before start of Antioch murder trial, two men take plea deal with decades in prison ","Silicon Valley, CA",1890,277210,mercnews,1,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
12,"Stanford’s Haley Jones, Bronny James sign NIL deals with Nike ","Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
13,Elon Musk says he lost transgender daughter because of ‘neo-Marxists’ ,"Silicon Valley, CA",1890,277210,mercnews,2,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
14,"Kanye West in midst of worst breakdown since 2016, friends say ","Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
15,Infamous hoarder house for sale after nuisance lawsuit by Los Angeles County ,"Silicon Valley, CA",1890,277210,mercnews,1,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
16,BART closes Walnut Creek station after suspicious package found in parking garage ,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
17,"Bay Area sushi trend: Vegan, vegetarian rolls taking over restaurant menus ","Silicon Valley, CA",1890,277210,mercnews,2,2,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
18,Travel Troubleshooter: Should Airbnb refund for ‘biggest roach I’ve seen in my life’? ,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
19,‘Stranger Things’ display returns to yard despite objections of neighbor with baseball bat ,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
20,California is a hotspot for catalytic converter theft. Will new laws make a difference? ,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
21,Jill On Money: Post-COVID estate planning ,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
22,Monday Morning Lights: Why mother’s email about McClymonds hit right note ,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
23,Pac-12 point spreads for Week Seven: Utah favored at home (but not by much) in showdown against USC ,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
24,"Bay Area economy, housing woes, vet shortage lead to soaring pet surrenders ","Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
25,Was keeping ants off a Redwood City hummingbird feeder a mistake? ,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
26,"Russia blasts Kyiv, other Ukrainian cities in deadly strikes ","Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
27,These Bay Area cities seek millions from new tax plans on November ballot ,"Silicon Valley, CA",1890,277210,mercnews,1,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
28,Here’s why some want Indigenous People’s Day to be a federal holiday ,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
29,Ballots for California’s Nov. 8 election to be mailed starting Oct. 10 ,"Silicon Valley, CA",1890,277210,mercnews,1,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
30,"California doctor pleads guilty to illegally prescribing more than 120,000 opioid pills ","Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
31,Train from Los Angeles to Palm Springs area – at a $1 billion cost – planned ,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
