,text,location,friends_count,followers_count,screen_name,retweet_count,favorite_count,description
39,"🌤️ Some clouds are in the sky but rain chances are slim. Partly sunny sounds more optimistic than partly cloudy, so we have ""Partly Sunny"" by Joey Pecoraro for our playlist today. https://t.co/DTTGpkuDLO https://t.co/fnzqtlSilz","Dallas, Texas",785,771406,dallasnews,1,4,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn
40,"Herschel Walker sticks with abortion denial as Cruz, GOP leaders stand by him in Georgia https://t.co/DTpCDOk2DW","Dallas, Texas",785,771406,dallasnews,3,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn
41,"Underdogs? In win over Rams, Cowboys send message outside noise doesn’t matter 
https://t.co/FLNVNpc8ey","Dallas, Texas",785,771406,dallasnews,4,7,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn
42,Saginaw’s ‘train-and-grain’ feel is changing with homes and mixed-use projects  https://t.co/OjtQ3i0etM,"Dallas, Texas",785,771406,dallasnews,4,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn
43,"Dallas-Fort Worth racks up medical debt, even as its hospitals thrive https://t.co/oDQhOGNPXo","Dallas, Texas",785,771406,dallasnews,0,3,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn
44,"Starbucks threatened union workers in Texas cities, says labor board https://t.co/PrwnUwIiiH","Dallas, Texas",785,771406,dallasnews,6,7,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn
45,"Uvalde school district suspends its entire police department, superintendent to retire https://t.co/r0APvXY4Hl","Dallas, Texas",785,771406,dallasnews,2,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn
46,Kaufman mixed-use project will be anchored by sports center https://t.co/qkJitSd28p,"Dallas, Texas",785,771406,dallasnews,0,2,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn
47,"To fill teacher jobs, community colleges offer new degrees https://t.co/sMmkpTST3A","Dallas, Texas",785,771406,dallasnews,2,1,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn
48,"Man pleads guilty to flying drone with drugs, contraband into Fort Worth prison yard https://t.co/RXoczj32Bd","Dallas, Texas",785,771406,dallasnews,3,7,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn
49,American Airlines pilots say Boeing must upgrade new 737 Max cockpits https://t.co/mRS3kkEmO2,"Dallas, Texas",785,771406,dallasnews,2,5,The official Dallas Morning News Twitter account. Subscribe https://t.co/MqPw2ZUctn
0,"Report: 49ers’ Emmanuel Moseley has torn ACL, is out for season https://t.co/bfwdjYz3LW","Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
1,‘MyPillow Guy’ Mike Lindell visit to Northern California restaurant prompts controversy https://t.co/gUqhUU1MNj,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
2,"Pac-12 power ratings: UCLA, Oregon climb as choice matchups await in the season’s second half https://t.co/0fktJqCyYO","Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
3,Refinery workers in Iran join protests over woman’s death https://t.co/k1TiD0h9BS,"Silicon Valley, CA",1890,277210,mercnews,2,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
4,"San Bernardino, Oakland, Los Angeles rank ‘most dangerous’ cities in state https://t.co/banl3ykiT4","Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
5,Preview: How talking Rabbids have a big impact on ‘Mario + Rabbids Sparks of Hope’ https://t.co/te2Zz4qHPW,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
6,Former White House aide cooperating in Ga. election probe https://t.co/SPivBI9tcE,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
7,"Amid scandal, Nury Martinez resigns as LA City Council president https://t.co/z5FcpgnpnM","Silicon Valley, CA",1890,277210,mercnews,3,5,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
8,Suspect in Las Vegas fatal stabbings solicited work from strangers in California 2 days before https://t.co/UvmTiiOvDO,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
9,2 very different Latinx queer stage shows converge in SF https://t.co/LHn78WxwDi,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
10,Analysts say Russia’s cruelty could backfire on Putin https://t.co/cUEOWWWigZ,"Silicon Valley, CA",1890,277210,mercnews,1,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
11,"Days before start of Antioch murder trial, two men take plea deal with decades in prison https://t.co/ZNNpz4In5v","Silicon Valley, CA",1890,277210,mercnews,1,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
12,"Stanford’s Haley Jones, Bronny James sign NIL deals with Nike https://t.co/h488f2MbFG","Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
13,Elon Musk says he lost transgender daughter because of ‘neo-Marxists’ https://t.co/Dulmzr02vt,"Silicon Valley, CA",1890,277210,mercnews,2,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
14,"Kanye West in midst of worst breakdown since 2016, friends say https://t.co/sDwBPJEyHR","Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
15,Infamous hoarder house for sale after nuisance lawsuit by Los Angeles County https://t.co/ufSFqjkAzf,"Silicon Valley, CA",1890,277210,mercnews,1,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
16,BART closes Walnut Creek station after suspicious package found in parking garage https://t.co/vSoenPHceN,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
17,"Bay Area sushi trend: Vegan, vegetarian rolls taking over restaurant menus https://t.co/tOxWVRRx0r","Silicon Valley, CA",1890,277210,mercnews,2,2,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
18,Travel Troubleshooter: Should Airbnb refund for ‘biggest roach I’ve seen in my life’? https://t.co/dCTJhNfBDr,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
19,‘Stranger Things’ display returns to yard despite objections of neighbor with baseball bat https://t.co/qgB7vHZAC9,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
20,California is a hotspot for catalytic converter theft. Will new laws make a difference? https://t.co/RJ0Jdmz9ER,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
21,Jill On Money: Post-COVID estate planning https://t.co/wLbV0FoQG7,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
22,Monday Morning Lights: Why mother’s email about McClymonds hit right note https://t.co/J7FGvQDgUm,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
23,Pac-12 point spreads for Week Seven: Utah favored at home (but not by much) in showdown against USC https://t.co/Hr0c6E3WBX,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
24,"Bay Area economy, housing woes, vet shortage lead to soaring pet surrenders https://t.co/C1h8AFQFCY","Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
25,Was keeping ants off a Redwood City hummingbird feeder a mistake? https://t.co/fsidEThAMW,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
26,"Russia blasts Kyiv, other Ukrainian cities in deadly strikes https://t.co/iIl1rilwEc","Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
27,These Bay Area cities seek millions from new tax plans on November ballot https://t.co/iZqXJ1vjvn,"Silicon Valley, CA",1890,277210,mercnews,1,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
28,Here’s why some want Indigenous People’s Day to be a federal holiday https://t.co/uCnUvMFJcQ,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
29,Ballots for California’s Nov. 8 election to be mailed starting Oct. 10 https://t.co/m2hQnKmeB0,"Silicon Valley, CA",1890,277210,mercnews,1,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
30,"California doctor pleads guilty to illegally prescribing more than 120,000 opioid pills https://t.co/uYuFPAUJlI","Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
31,Train from Los Angeles to Palm Springs area – at a $1 billion cost – planned https://t.co/F0etdP0ujY,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
32,"88 charged for stealing $5 million in mailed paychecks to birthday checks, California officials say https://t.co/OwrmwTfTzO","Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
33,"Big names Dr. Dre, Lil Baby and Jimmy Iovine back Prop. 28 to dramatically boost arts in California schools https://t.co/Gl5EkyOeQI","Silicon Valley, CA",1890,277210,mercnews,1,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
34,"Richmond approves 135-unit, 100% affordable apartment complex at former health center site https://t.co/scn17H3ZwW","Silicon Valley, CA",1890,277210,mercnews,2,2,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
35,Floating wind turbines off California coast soon could boost power grid https://t.co/52Dzl7G4zF,"Silicon Valley, CA",1890,277210,mercnews,2,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
36,This old California schoolhouse is a relic of segregation; here’s why it’s about to take a ride https://t.co/YXLuspuAQy,"Silicon Valley, CA",1890,277210,mercnews,1,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
37,"Nikki Finke, veteran entertainment journalist and founder of ‘Deadline,’ dies at 68 https://t.co/Xr4x0qQqhw","Silicon Valley, CA",1890,277210,mercnews,1,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
38,"80-year-old California woman killed by 2 dogs, sheriff’s officials say https://t.co/2LL8PlO2k1","Silicon Valley, CA",1890,277210,mercnews,1,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
39,Los Angeles City Council president issues apology after allegedly making racist remarks in leaked audio https://t.co/GZt9Sk3dYU,"Silicon Valley, CA",1890,277210,mercnews,1,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
40,Former Fed chair Ben Bernanke shares Nobel Prize in economics for research on banks https://t.co/0MBKCszmL9,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
41,49ers report card: Look past injuries to appreciate clutch efforts https://t.co/maUzJ36jLa,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
42,Ask Amy: What should I have done when this man hit his kid in the supermarket? https://t.co/gW1tLYZUFV,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
43,"Harriette Cole: Since the layoffs started, things have gotten weird at work https://t.co/fRhyehykBh","Silicon Valley, CA",1890,277210,mercnews,1,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
44,Miss Manners: I despise empty cheeriness. Is it OK not to talk to a cashier? https://t.co/2IEH8xa2ma,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
45,Dear Abby: Am I an idiot to let my wife keep her social media private from me? https://t.co/OS6R2OyVi9,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
46,"Draymond Green may not be welcome, but he was missed in preseason loss to Lakers https://t.co/vRMuQCc8NJ","Silicon Valley, CA",1890,277210,mercnews,2,3,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
47,"Photos: Draymond and Klay-less, Golden State Warriors lose home pre-season opener to Lakers 124-121 https://t.co/TrxT2eeX47","Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
48,`Next man up’ is a way of life for the 49ers — a look at who has come through and who is up next https://t.co/6l2NdFtWHl,"Silicon Valley, CA",1890,277210,mercnews,0,2,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
49,"After being honored pregame, Jordan Poole explodes in third quarter vs. Lakers https://t.co/VLxXCIyvgQ","Silicon Valley, CA",1890,277210,mercnews,0,15,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.
0,"Former President Trump boasted of the numerous investigations he’s “beat” ahead of a Jan. 6 Committee hearing this week and continued legal battles over his handling of government records at Mar-a-Lago.

https://t.co/7QWH36CzDi","Washington, D.C.",710,170383,usnews,1,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
1,Amazon won’t be the only place you can save big this fall. Check out the sales at other retailers to find a deal that works best for you.  https://t.co/uCiN3FD6vh,"Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
2,There has been a noticeable shift in the buying patterns of consumers away from big ticket goods like furniture and appliances towards services like going out to eat or health care. https://t.co/U8fVniKSiV,"Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
3,"According to CDC data, less than 1% of Americans live in a county with a “high” COVID-19 community level, where masking is recommended while inside.  https://t.co/FdEOxX1V0E","Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
4,"As of Oct. 4, the Iran Human Rights group, an Oslo-based nonprofit, estimates that Iranian authorities have killed at least 154 people since the start of the protests.  https://t.co/vs5Zn5HHEq","Washington, D.C.",710,170383,usnews,11,15,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
5,Finding a solution to make children’s health care more equitable for all requires a complex approach and strategic partnerships. https://t.co/CwsFpIJAjp,"Washington, D.C.",710,170383,usnews,0,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
6,"A pair of omicron subvariants are making inroads in the U.S. as BA.5 continues to decline, according to updated data from the CDC. https://t.co/llL9q06MW1","Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
7,"Of the 36 gubernatorial races on tap for 2022, Democrats hold 16 of them – and they are favored, to one degree or another, to hold 12 of those in November.   https://t.co/ukqNtMyGLb","Washington, D.C.",710,170383,usnews,0,3,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
8,"Of the 36 gubernatorial races on tap for 2022, five are exceedingly close enough to rate as tossups in our first comprehensive analysis of the gubernatorial races since January.  https://t.co/LeqSjLjgl1","Washington, D.C.",710,170383,usnews,2,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
9,"The unemployment rate, meanwhile, fell back to 3.5%, matching its historic, pre-pandemic low. https://t.co/oZm0d7Reoc","Washington, D.C.",710,170383,usnews,1,3,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
10,"Those with simple possession convictions will be issued a ""certificate of pardon"" to show to law enforcement and other authorities so their prior convictions won't be used against them. https://t.co/IlO3xzrWnP","Washington, D.C.",710,170383,usnews,3,4,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
11,U.S. News photo editors curate this month's most compelling images from at home and abroad.  https://t.co/a9D0WIC9qm,"Washington, D.C.",710,170383,usnews,0,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
12,Over 18 million adult Americans are currently experiencing symptoms of long COVID and 15 million have problems performing daily activities because of it.   https://t.co/JhxQLcQBac,"Washington, D.C.",710,170383,usnews,2,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
13,The White House is considering new forms of punishment for Saudi Arabia and Russia for orchestrating OPEC’s deal to cut production targets by 2 million barrels per day.  https://t.co/7Kbr0pBH9a,"Washington, D.C.",710,170383,usnews,2,5,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
14,The House committee investigating the Jan. 6 attack on the Capitol announced it will hold its next – and perhaps final – hearing on Oct. 13 at 1 p.m ET.  https://t.co/kp7qG4bLv2,"Washington, D.C.",710,170383,usnews,1,3,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
15,"Since the Supreme Court’s decision to overturn Roe v. Wade, 66 clinics across 15 states have been forced to stop providing abortions.  https://t.co/2f6THBa6l7","Washington, D.C.",710,170383,usnews,1,3,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
16,"President Joe Biden’s job approval rose for a third straight month, according to a new poll, as Democrats slink back to Biden weeks ahead of the midterm elections. https://t.co/0gZe0YSrm3","Washington, D.C.",710,170383,usnews,1,6,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
17,"The number of people filing for first-time unemployment benefits rose by 29,000 to 219,000.  https://t.co/zzOBCts0NJ","Washington, D.C.",710,170383,usnews,0,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
18,"It’s important that women inform their provider of their physical and mental health, especially since women are more prone to certain conditions than men.  https://t.co/UJGhe2Gdqu","Washington, D.C.",710,170383,usnews,1,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
19,Low levels of immunity as well as the relaxation of COVID-19 mitigation measures could fuel a severe flu season as colder weather pushes more people indoors.   https://t.co/H7uHGz5BZi,"Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
20,"The 11th Circuit on Wednesday outlined that the briefing schedule, which was slated through mid-December, will now be fast-tracked to conclude by mid-November.  https://t.co/ly4tcLIZpG","Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
21,Western intelligence assesses that Russian officials privately have a much more sober and gloomy understanding of their forces’ disposition along the front lines in Ukraine.  https://t.co/ALTyO9HQrc,"Washington, D.C.",710,170383,usnews,10,14,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
22,"Americans’ attitudes toward the Federal Bureau of Investigation have partially recovered since a sharp decline last year, a new poll found. https://t.co/mw2Cqut28g","Washington, D.C.",710,170383,usnews,0,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
23,"Among the many challenges facing hospitals and health systems, none are bigger than workforce burnout.  https://t.co/umhCvhnImc","Washington, D.C.",710,170383,usnews,1,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
24,"Women serve as elected heads of state or government in only 28 countries, according to the U.N. But a survey suggests the global public might happily welcome many more. https://t.co/gStDx7UzVx","Washington, D.C.",710,170383,usnews,0,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
25,"Job gains were strongest in the services sector of the economy, with 237,000 jobs added in trade, transportation and utilities.  https://t.co/DhckJ4tJ4s","Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
26,"Of the 36 gubernatorial races on tap for 2022, Republicans hold 20 of them – and they are favored, to one degree or another, to hold 17 of them in November. https://t.co/OoBO79TJuz","Washington, D.C.",710,170383,usnews,1,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
27,"The share of patients with a drug overdose diagnosis increased by more than 10% from 2016 to 2021, according to a new study of private health care claims.  https://t.co/79T0kUGXuf","Washington, D.C.",710,170383,usnews,1,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
28,"The number of job openings fell by more than 1 million to just over 10 million in August, signaling that employers are preparing for leaner times.  https://t.co/PXAJm4LtqU","Washington, D.C.",710,170383,usnews,1,4,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
29,"The crisis response approach is making inroads, program by program. https://t.co/riE5DzYFtv","Washington, D.C.",710,170383,usnews,1,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
30,"The data is in, and it’s not encouraging: More Americans are feeling financially strapped.  https://t.co/QTVDmUzbtR","Washington, D.C.",710,170383,usnews,0,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
31,"As of Oct. 4, the Iran Human Rights group, an Oslo-based nonprofit, estimates that Iranian authorities have killed at least 154 people since the start of the protests.  https://t.co/TyZqmrnagC","Washington, D.C.",710,170383,usnews,16,30,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
32,Finding a solution to make children’s health care more equitable for all requires a complex approach and strategic partnerships. https://t.co/TEK8aDsAkP,"Washington, D.C.",710,170383,usnews,1,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
33,"Of the 36 gubernatorial races on tap for 2022, five are exceedingly close enough to rate as tossups in our first comprehensive analysis of the gubernatorial races since January.  https://t.co/UFreccksKT","Washington, D.C.",710,170383,usnews,0,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
34,"A pair of omicron subvariants are making inroads in the U.S. as BA.5 continues to decline, according to updated data from the CDC. https://t.co/9IgtGpgRuC","Washington, D.C.",710,170383,usnews,0,3,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
35,"Of the 36 gubernatorial races on tap for 2022, Democrats hold 16 of them – and they are favored, to one degree or another, to hold 12 of those in November.   https://t.co/lHFrKi9sOi","Washington, D.C.",710,170383,usnews,1,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
36,"The unemployment rate, meanwhile, fell back to 3.5%, matching its historic, pre-pandemic low. https://t.co/mbOprbTRq8","Washington, D.C.",710,170383,usnews,0,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
37,"Those with simple possession convictions will be issued a ""certificate of pardon"" to show to law enforcement and other authorities so their prior convictions won't be used against them. https://t.co/9Cv6xmSUIi","Washington, D.C.",710,170383,usnews,1,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
38,U.S. News photo editors curate this month's most compelling images from at home and abroad.  https://t.co/ITsJitBpEl,"Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
39,Over 18 million adult Americans are currently experiencing symptoms of long COVID and 15 million have problems performing daily activities because of it.   https://t.co/TQdbAkXuvT,"Washington, D.C.",710,170383,usnews,4,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
40,The White House is considering new forms of punishment for Saudi Arabia and Russia for orchestrating OPEC’s deal to cut production targets by 2 million barrels per day.  https://t.co/2s1N9LNN1B,"Washington, D.C.",710,170383,usnews,2,8,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
41,The House committee investigating the Jan. 6 attack on the Capitol announced it will hold its next – and perhaps final – hearing on Oct. 13 at 1 p.m ET.  https://t.co/fKFWvvNI06,"Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
42,"Since the Supreme Court’s decision to overturn Roe v. Wade, 66 clinics across 15 states have been forced to stop providing abortions.  https://t.co/JXaEUfwHOs","Washington, D.C.",710,170383,usnews,1,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
43,"President Joe Biden’s job approval rose for a third straight month, according to a new poll, as Democrats slink back to Biden weeks ahead of the midterm elections. https://t.co/6NSNF6iyGA","Washington, D.C.",710,170383,usnews,0,3,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
44,"It’s important that women inform their provider of their physical and mental health, especially since women are more prone to certain conditions than men.  https://t.co/Ke61XkXDjM","Washington, D.C.",710,170383,usnews,1,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
45,Low levels of immunity as well as the relaxation of COVID-19 mitigation measures could fuel a severe flu season as colder weather pushes more people indoors.   https://t.co/PjubrLyrDY,"Washington, D.C.",710,170383,usnews,1,4,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
46,"The number of people filing for first-time unemployment benefits rose by 29,000 to 219,000.  https://t.co/p3LIyx76uR","Washington, D.C.",710,170383,usnews,1,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
47,"The 11th Circuit on Wednesday outlined that the briefing schedule, which was slated through mid-December, will now be fast-tracked to conclude by mid-November.  https://t.co/76airjgaIE","Washington, D.C.",710,170383,usnews,1,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
48,There will be plenty of opportunities for you to save money on a new laptop just in time for the holidays during Amazon Prime Early Access Sale.  https://t.co/cUHKYSnRsZ,"Washington, D.C.",710,170383,usnews,1,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
49,Western intelligence assesses that Russian officials privately have a much more sober and gloomy understanding of their forces’ disposition along the front lines in Ukraine.  https://t.co/gpHpIOuOc4,"Washington, D.C.",710,170383,usnews,4,28,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide."
